epiweek_id,county_id,respiratory_illness_type,care_type,county_ili_percent,state_ili_percent,deviation_from_state_average
202514,34,Flu,Emergency Visits,1.2,,
202514,23,Flu,Emergency Visits,1.2,,
202514,14,Flu,Emergency Visits,1.2,,
202514,25,Flu,Emergency Visits,1.2,,
202514,21,Flu,Emergency Visits,1.2,,
202514,39,Flu,Hospitalizations,0.4,,
202514,19,Flu,Hospitalizations,0.4,,
202514,39,Flu,Emergency Visits,0.9,,
202514,19,Flu,Emergency Visits,0.9,,
202514,17,Flu,Hospitalizations,0.8,,
202514,17,Flu,Emergency Visits,1.2,,
202514,37,Flu,Hospitalizations,0.8,,
202514,29,Flu,Hospitalizations,0.8,,
202514,31,Flu,Hospitalizations,0.8,,
202514,28,Flu,Hospitalizations,0.8,,
202514,15,Flu,Hospitalizations,0.8,,
202514,37,Flu,Emergency Visits,1.2,,
202514,29,Flu,Emergency Visits,1.2,,
202514,31,Flu,Emergency Visits,1.2,,
202514,28,Flu,Emergency Visits,1.2,,
202514,15,Flu,Emergency Visits,1.2,,
202514,5,Flu,Hospitalizations,0.7,,
202514,16,Flu,Hospitalizations,0.7,,
202514,18,Flu,Hospitalizations,0.7,,
202514,5,Flu,Emergency Visits,0.7,,
202514,16,Flu,Emergency Visits,0.7,,
202514,18,Flu,Emergency Visits,0.7,,
202514,6,Flu,Hospitalizations,0.7,,
202514,30,Flu,Hospitalizations,0.7,,
202514,20,Flu,Hospitalizations,0.7,,
202514,8,Flu,Hospitalizations,0.7,,
202514,35,Flu,Hospitalizations,0.7,,
202514,6,Flu,Emergency Visits,0.9,,
202514,30,Flu,Emergency Visits,0.9,,
202514,20,Flu,Emergency Visits,0.9,,
202514,8,Flu,Emergency Visits,0.9,,
202514,35,Flu,Emergency Visits,0.9,,
202514,4,Flu,Hospitalizations,0.8,,
202514,9,Flu,Hospitalizations,0.8,,
202514,13,Flu,Hospitalizations,0.8,,
202514,24,Flu,Hospitalizations,0.8,,
202514,4,Flu,Emergency Visits,1.2,,
202514,9,Flu,Emergency Visits,1.2,,
202514,13,Flu,Emergency Visits,1.2,,
202514,24,Flu,Emergency Visits,1.2,,
202515,32,Flu,Hospitalizations,0.5,,
202515,33,Flu,Hospitalizations,0.5,,
202515,26,Flu,Hospitalizations,0.5,,
202515,10,Flu,Hospitalizations,0.5,,
202515,32,Flu,Emergency Visits,0.3,,
202515,33,Flu,Emergency Visits,0.3,,
202515,26,Flu,Emergency Visits,0.3,,
202515,10,Flu,Emergency Visits,0.3,,
202515,34,Flu,Hospitalizations,1.1,,
202515,23,Flu,Hospitalizations,1.1,,
202515,14,Flu,Hospitalizations,1.1,,
202515,25,Flu,Hospitalizations,1.1,,
202515,21,Flu,Hospitalizations,1.1,,
202515,34,Flu,Emergency Visits,1.0,,
202515,23,Flu,Emergency Visits,1.0,,
202515,14,Flu,Emergency Visits,1.0,,
202515,25,Flu,Emergency Visits,1.0,,
202515,21,Flu,Emergency Visits,1.0,,
202515,39,Flu,Hospitalizations,0.7,,
202515,19,Flu,Hospitalizations,0.7,,
202515,39,Flu,Emergency Visits,0.9,,
202515,19,Flu,Emergency Visits,0.9,,
202515,17,Flu,Hospitalizations,0.7,,
202515,17,Flu,Emergency Visits,0.8,,
202515,37,Flu,Hospitalizations,0.5,,
202515,29,Flu,Hospitalizations,0.5,,
202515,31,Flu,Hospitalizations,0.5,,
202515,28,Flu,Hospitalizations,0.5,,
202515,15,Flu,Hospitalizations,0.5,,
202515,37,Flu,Emergency Visits,1.0,,
202515,29,Flu,Emergency Visits,1.0,,
202515,31,Flu,Emergency Visits,1.0,,
202515,28,Flu,Emergency Visits,1.0,,
202515,15,Flu,Emergency Visits,1.0,,
202515,5,Flu,Hospitalizations,0.4,,
202515,16,Flu,Hospitalizations,0.4,,
202515,18,Flu,Hospitalizations,0.4,,
202515,5,Flu,Emergency Visits,0.8,,
202515,16,Flu,Emergency Visits,0.8,,
202515,18,Flu,Emergency Visits,0.8,,
202515,6,Flu,Hospitalizations,1.2,,
202515,30,Flu,Hospitalizations,1.2,,
202515,20,Flu,Hospitalizations,1.2,,
202515,8,Flu,Hospitalizations,1.2,,
202515,35,Flu,Hospitalizations,1.2,,
202515,6,Flu,Emergency Visits,0.8,,
202515,30,Flu,Emergency Visits,0.8,,
202515,20,Flu,Emergency Visits,0.8,,
202515,8,Flu,Emergency Visits,0.8,,
202515,35,Flu,Emergency Visits,0.8,,
202515,4,Flu,Hospitalizations,1.2,,
202515,9,Flu,Hospitalizations,1.2,,
202515,13,Flu,Hospitalizations,1.2,,
202515,24,Flu,Hospitalizations,1.2,,
202515,4,Flu,Emergency Visits,0.9,,
202515,9,Flu,Emergency Visits,0.9,,
202515,13,Flu,Emergency Visits,0.9,,
202515,24,Flu,Emergency Visits,0.9,,
202516,32,Flu,Hospitalizations,0.3,,
202516,33,Flu,Hospitalizations,0.3,,
202516,26,Flu,Hospitalizations,0.3,,
202516,10,Flu,Hospitalizations,0.3,,
202516,32,Flu,Emergency Visits,0.3,,
202516,33,Flu,Emergency Visits,0.3,,
202516,26,Flu,Emergency Visits,0.3,,
202516,10,Flu,Emergency Visits,0.3,,
202516,34,Flu,Hospitalizations,0.5,,
202516,23,Flu,Hospitalizations,0.5,,
202516,14,Flu,Hospitalizations,0.5,,
202516,25,Flu,Hospitalizations,0.5,,
202516,21,Flu,Hospitalizations,0.5,,
202516,34,Flu,Emergency Visits,0.5,,
202516,23,Flu,Emergency Visits,0.5,,
202516,14,Flu,Emergency Visits,0.5,,
202516,25,Flu,Emergency Visits,0.5,,
202516,21,Flu,Emergency Visits,0.5,,
202516,39,Flu,Hospitalizations,0.8,,
202516,19,Flu,Hospitalizations,0.8,,
202516,39,Flu,Emergency Visits,0.7,,
202516,19,Flu,Emergency Visits,0.7,,
202516,17,Flu,Hospitalizations,0.4,,
202516,17,Flu,Emergency Visits,0.6,,
202516,37,Flu,Hospitalizations,0.5,,
202516,29,Flu,Hospitalizations,0.5,,
202516,31,Flu,Hospitalizations,0.5,,
202516,28,Flu,Hospitalizations,0.5,,
202516,15,Flu,Hospitalizations,0.5,,
202516,37,Flu,Emergency Visits,0.7,,
202516,29,Flu,Emergency Visits,0.7,,
202516,31,Flu,Emergency Visits,0.7,,
202516,28,Flu,Emergency Visits,0.7,,
202516,15,Flu,Emergency Visits,0.7,,
202516,5,Flu,Hospitalizations,0.2,,
202516,16,Flu,Hospitalizations,0.2,,
202516,18,Flu,Hospitalizations,0.2,,
202516,5,Flu,Emergency Visits,0.5,,
202516,16,Flu,Emergency Visits,0.5,,
202516,18,Flu,Emergency Visits,0.5,,
202516,6,Flu,Hospitalizations,0.4,,
202516,30,Flu,Hospitalizations,0.4,,
202516,20,Flu,Hospitalizations,0.4,,
202516,8,Flu,Hospitalizations,0.4,,
202516,35,Flu,Hospitalizations,0.4,,
202516,6,Flu,Emergency Visits,0.6,,
202516,30,Flu,Emergency Visits,0.6,,
202516,20,Flu,Emergency Visits,0.6,,
202516,8,Flu,Emergency Visits,0.6,,
202516,35,Flu,Emergency Visits,0.6,,
202516,4,Flu,Hospitalizations,0.9,,
202516,9,Flu,Hospitalizations,0.9,,
202516,13,Flu,Hospitalizations,0.9,,
202516,24,Flu,Hospitalizations,0.9,,
202516,4,Flu,Emergency Visits,0.6,,
202516,9,Flu,Emergency Visits,0.6,,
202516,13,Flu,Emergency Visits,0.6,,
202516,24,Flu,Emergency Visits,0.6,,
202517,32,Flu,Hospitalizations,0.3,,
202517,33,Flu,Hospitalizations,0.3,,
202517,26,Flu,Hospitalizations,0.3,,
202517,10,Flu,Hospitalizations,0.3,,
202517,32,Flu,Emergency Visits,0.3,,
202517,33,Flu,Emergency Visits,0.3,,
202517,26,Flu,Emergency Visits,0.3,,
202517,10,Flu,Emergency Visits,0.3,,
202517,34,Flu,Hospitalizations,0.4,,
202517,23,Flu,Hospitalizations,0.4,,
202517,14,Flu,Hospitalizations,0.4,,
202517,25,Flu,Hospitalizations,0.4,,
202517,21,Flu,Hospitalizations,0.4,,
202517,34,Flu,Emergency Visits,0.5,,
202517,23,Flu,Emergency Visits,0.5,,
202517,14,Flu,Emergency Visits,0.5,,
202517,25,Flu,Emergency Visits,0.5,,
202517,21,Flu,Emergency Visits,0.5,,
202517,39,Flu,Hospitalizations,0.5,,
202517,19,Flu,Hospitalizations,0.5,,
202517,39,Flu,Emergency Visits,0.8,,
202517,19,Flu,Emergency Visits,0.8,,
202517,17,Flu,Hospitalizations,0.4,,
202517,17,Flu,Emergency Visits,0.7,,
202517,37,Flu,Hospitalizations,0.3,,
202517,29,Flu,Hospitalizations,0.3,,
202517,31,Flu,Hospitalizations,0.3,,
202517,28,Flu,Hospitalizations,0.3,,
202517,15,Flu,Hospitalizations,0.3,,
202517,37,Flu,Emergency Visits,0.7,,
202517,29,Flu,Emergency Visits,0.7,,
202517,31,Flu,Emergency Visits,0.7,,
202517,28,Flu,Emergency Visits,0.7,,
202517,15,Flu,Emergency Visits,0.7,,
202517,5,Flu,Hospitalizations,0.8,,
202517,16,Flu,Hospitalizations,0.8,,
202517,18,Flu,Hospitalizations,0.8,,
202517,5,Flu,Emergency Visits,0.6,,
202517,16,Flu,Emergency Visits,0.6,,
202517,18,Flu,Emergency Visits,0.6,,
202517,6,Flu,Hospitalizations,0.3,,
202517,30,Flu,Hospitalizations,0.3,,
202517,20,Flu,Hospitalizations,0.3,,
202517,8,Flu,Hospitalizations,0.3,,
202517,35,Flu,Hospitalizations,0.3,,
202517,6,Flu,Emergency Visits,0.4,,
202517,30,Flu,Emergency Visits,0.4,,
202517,20,Flu,Emergency Visits,0.4,,
202517,8,Flu,Emergency Visits,0.4,,
202517,35,Flu,Emergency Visits,0.4,,
202517,4,Flu,Hospitalizations,0.3,,
202517,9,Flu,Hospitalizations,0.3,,
202517,13,Flu,Hospitalizations,0.3,,
202517,24,Flu,Hospitalizations,0.3,,
202517,4,Flu,Emergency Visits,0.3,,
202517,9,Flu,Emergency Visits,0.3,,
202517,13,Flu,Emergency Visits,0.3,,
202517,24,Flu,Emergency Visits,0.3,,
202518,32,Flu,Hospitalizations,0.1,,
202518,33,Flu,Hospitalizations,0.1,,
202518,26,Flu,Hospitalizations,0.1,,
202518,10,Flu,Hospitalizations,0.1,,
202518,32,Flu,Emergency Visits,0.2,,
202518,33,Flu,Emergency Visits,0.2,,
202518,26,Flu,Emergency Visits,0.2,,
202518,10,Flu,Emergency Visits,0.2,,
202518,34,Flu,Hospitalizations,0.3,,
202518,23,Flu,Hospitalizations,0.3,,
202518,14,Flu,Hospitalizations,0.3,,
202518,25,Flu,Hospitalizations,0.3,,
202518,21,Flu,Hospitalizations,0.3,,
202518,34,Flu,Emergency Visits,0.5,,
202518,23,Flu,Emergency Visits,0.5,,
202518,14,Flu,Emergency Visits,0.5,,
202518,25,Flu,Emergency Visits,0.5,,
202518,21,Flu,Emergency Visits,0.5,,
202518,39,Flu,Hospitalizations,0.1,,
202518,19,Flu,Hospitalizations,0.1,,
202518,39,Flu,Emergency Visits,0.4,,
202518,19,Flu,Emergency Visits,0.4,,
202518,17,Flu,Hospitalizations,0.4,,
202518,17,Flu,Emergency Visits,0.6,,
202518,37,Flu,Hospitalizations,0.3,,
202518,29,Flu,Hospitalizations,0.3,,
202518,31,Flu,Hospitalizations,0.3,,
202518,28,Flu,Hospitalizations,0.3,,
202518,15,Flu,Hospitalizations,0.3,,
202518,37,Flu,Emergency Visits,0.4,,
202518,29,Flu,Emergency Visits,0.4,,
202518,31,Flu,Emergency Visits,0.4,,
202518,28,Flu,Emergency Visits,0.4,,
202518,15,Flu,Emergency Visits,0.4,,
202518,5,Flu,Hospitalizations,1.0,,
202518,16,Flu,Hospitalizations,1.0,,
202518,18,Flu,Hospitalizations,1.0,,
202518,5,Flu,Emergency Visits,0.5,,
202518,16,Flu,Emergency Visits,0.5,,
202518,18,Flu,Emergency Visits,0.5,,
202518,6,Flu,Hospitalizations,0.3,,
202518,30,Flu,Hospitalizations,0.3,,
202518,20,Flu,Hospitalizations,0.3,,
202518,8,Flu,Hospitalizations,0.3,,
202518,35,Flu,Hospitalizations,0.3,,
202518,6,Flu,Emergency Visits,0.3,,
202518,30,Flu,Emergency Visits,0.3,,
202518,20,Flu,Emergency Visits,0.3,,
202518,8,Flu,Emergency Visits,0.3,,
202518,35,Flu,Emergency Visits,0.3,,
202518,4,Flu,Hospitalizations,0.6,,
202518,9,Flu,Hospitalizations,0.6,,
202518,13,Flu,Hospitalizations,0.6,,
202518,24,Flu,Hospitalizations,0.6,,
202518,4,Flu,Emergency Visits,0.3,,
202518,9,Flu,Emergency Visits,0.3,,
202518,13,Flu,Emergency Visits,0.3,,
202518,24,Flu,Emergency Visits,0.3,,
202519,32,Flu,Hospitalizations,0.4,,
202519,33,Flu,Hospitalizations,0.4,,
202519,26,Flu,Hospitalizations,0.4,,
202519,10,Flu,Hospitalizations,0.4,,
202519,32,Flu,Emergency Visits,0.3,,
202519,33,Flu,Emergency Visits,0.3,,
202519,26,Flu,Emergency Visits,0.3,,
202519,10,Flu,Emergency Visits,0.3,,
202519,34,Flu,Hospitalizations,0.5,,
202519,23,Flu,Hospitalizations,0.5,,
202519,14,Flu,Hospitalizations,0.5,,
202519,25,Flu,Hospitalizations,0.5,,
202519,21,Flu,Hospitalizations,0.5,,
202519,34,Flu,Emergency Visits,0.4,,
202519,23,Flu,Emergency Visits,0.4,,
202519,14,Flu,Emergency Visits,0.4,,
202519,25,Flu,Emergency Visits,0.4,,
202519,21,Flu,Emergency Visits,0.4,,
202519,39,Flu,Hospitalizations,0.3,,
202519,19,Flu,Hospitalizations,0.3,,
202519,39,Flu,Emergency Visits,0.2,,
202519,19,Flu,Emergency Visits,0.2,,
202519,17,Flu,Hospitalizations,0.4,,
202519,17,Flu,Emergency Visits,0.6,,
202519,37,Flu,Hospitalizations,0.2,,
202519,29,Flu,Hospitalizations,0.2,,
202519,31,Flu,Hospitalizations,0.2,,
202519,28,Flu,Hospitalizations,0.2,,
202519,15,Flu,Hospitalizations,0.2,,
202519,37,Flu,Emergency Visits,0.4,,
202519,29,Flu,Emergency Visits,0.4,,
202519,31,Flu,Emergency Visits,0.4,,
202519,28,Flu,Emergency Visits,0.4,,
202519,15,Flu,Emergency Visits,0.4,,
202519,5,Flu,Hospitalizations,0.4,,
202519,16,Flu,Hospitalizations,0.4,,
202519,18,Flu,Hospitalizations,0.4,,
202519,5,Flu,Emergency Visits,0.7,,
202519,16,Flu,Emergency Visits,0.7,,
202519,18,Flu,Emergency Visits,0.7,,
202519,6,Flu,Hospitalizations,0.4,,
202519,30,Flu,Hospitalizations,0.4,,
202519,20,Flu,Hospitalizations,0.4,,
202519,8,Flu,Hospitalizations,0.4,,
202519,35,Flu,Hospitalizations,0.4,,
202519,6,Flu,Emergency Visits,0.5,,
202519,30,Flu,Emergency Visits,0.5,,
202519,20,Flu,Emergency Visits,0.5,,
202519,8,Flu,Emergency Visits,0.5,,
202519,35,Flu,Emergency Visits,0.5,,
202519,4,Flu,Hospitalizations,0.5,,
202519,9,Flu,Hospitalizations,0.5,,
202519,13,Flu,Hospitalizations,0.5,,
202519,24,Flu,Hospitalizations,0.5,,
202519,4,Flu,Emergency Visits,0.3,,
202519,9,Flu,Emergency Visits,0.3,,
202519,13,Flu,Emergency Visits,0.3,,
202519,24,Flu,Emergency Visits,0.3,,
202520,32,Flu,Hospitalizations,0.5,,
202520,33,Flu,Hospitalizations,0.5,,
202520,26,Flu,Hospitalizations,0.5,,
202520,10,Flu,Hospitalizations,0.5,,
202520,32,Flu,Emergency Visits,0.4,,
202520,33,Flu,Emergency Visits,0.4,,
202520,26,Flu,Emergency Visits,0.4,,
202520,10,Flu,Emergency Visits,0.4,,
202520,34,Flu,Hospitalizations,0.4,,
202520,23,Flu,Hospitalizations,0.4,,
202520,14,Flu,Hospitalizations,0.4,,
202520,25,Flu,Hospitalizations,0.4,,
202520,21,Flu,Hospitalizations,0.4,,
202520,34,Flu,Emergency Visits,0.2,,
202520,23,Flu,Emergency Visits,0.2,,
202520,14,Flu,Emergency Visits,0.2,,
202520,25,Flu,Emergency Visits,0.2,,
202520,21,Flu,Emergency Visits,0.2,,
202520,39,Flu,Hospitalizations,0.1,,
202520,19,Flu,Hospitalizations,0.1,,
202520,39,Flu,Emergency Visits,0.3,,
202520,19,Flu,Emergency Visits,0.3,,
202520,17,Flu,Hospitalizations,0.1,,
202520,17,Flu,Emergency Visits,0.8,,
202520,37,Flu,Hospitalizations,0.2,,
202520,29,Flu,Hospitalizations,0.2,,
202520,31,Flu,Hospitalizations,0.2,,
202520,28,Flu,Hospitalizations,0.2,,
202520,15,Flu,Hospitalizations,0.2,,
202520,37,Flu,Emergency Visits,0.3,,
202520,29,Flu,Emergency Visits,0.3,,
202520,31,Flu,Emergency Visits,0.3,,
202520,28,Flu,Emergency Visits,0.3,,
202520,15,Flu,Emergency Visits,0.3,,
202520,5,Flu,Hospitalizations,1.1,,
202520,16,Flu,Hospitalizations,1.1,,
202520,18,Flu,Hospitalizations,1.1,,
202520,5,Flu,Emergency Visits,0.7,,
202520,16,Flu,Emergency Visits,0.7,,
202520,18,Flu,Emergency Visits,0.7,,
202520,6,Flu,Hospitalizations,0.4,,
202520,30,Flu,Hospitalizations,0.4,,
202520,20,Flu,Hospitalizations,0.4,,
202520,8,Flu,Hospitalizations,0.4,,
202520,35,Flu,Hospitalizations,0.4,,
202520,6,Flu,Emergency Visits,0.6,,
202520,30,Flu,Emergency Visits,0.6,,
202520,20,Flu,Emergency Visits,0.6,,
202520,8,Flu,Emergency Visits,0.6,,
202520,35,Flu,Emergency Visits,0.6,,
202520,4,Flu,Hospitalizations,0.3,,
202520,9,Flu,Hospitalizations,0.3,,
202520,13,Flu,Hospitalizations,0.3,,
202520,24,Flu,Hospitalizations,0.3,,
202520,4,Flu,Emergency Visits,0.3,,
202520,9,Flu,Emergency Visits,0.3,,
202520,13,Flu,Emergency Visits,0.3,,
202520,24,Flu,Emergency Visits,0.3,,
202521,32,Flu,Hospitalizations,0.1,,
202521,33,Flu,Hospitalizations,0.1,,
202521,26,Flu,Hospitalizations,0.1,,
202521,10,Flu,Hospitalizations,0.1,,
202521,32,Flu,Emergency Visits,0.2,,
202521,33,Flu,Emergency Visits,0.2,,
202521,26,Flu,Emergency Visits,0.2,,
202521,10,Flu,Emergency Visits,0.2,,
202521,34,Flu,Hospitalizations,0.4,,
202521,23,Flu,Hospitalizations,0.4,,
202521,14,Flu,Hospitalizations,0.4,,
202521,25,Flu,Hospitalizations,0.4,,
202521,21,Flu,Hospitalizations,0.4,,
202521,34,Flu,Emergency Visits,0.3,,
202521,23,Flu,Emergency Visits,0.3,,
202521,14,Flu,Emergency Visits,0.3,,
202521,25,Flu,Emergency Visits,0.3,,
202521,21,Flu,Emergency Visits,0.3,,
202521,39,Flu,Hospitalizations,0.5,,
202521,19,Flu,Hospitalizations,0.5,,
202521,39,Flu,Emergency Visits,0.4,,
202521,19,Flu,Emergency Visits,0.4,,
202521,17,Flu,Hospitalizations,0.2,,
202521,17,Flu,Emergency Visits,0.7,,
202521,37,Flu,Hospitalizations,0.3,,
202521,29,Flu,Hospitalizations,0.3,,
202521,31,Flu,Hospitalizations,0.3,,
202521,28,Flu,Hospitalizations,0.3,,
202521,15,Flu,Hospitalizations,0.3,,
202521,37,Flu,Emergency Visits,0.4,,
202521,29,Flu,Emergency Visits,0.4,,
202521,31,Flu,Emergency Visits,0.4,,
202521,28,Flu,Emergency Visits,0.4,,
202521,15,Flu,Emergency Visits,0.4,,
202521,5,Flu,Hospitalizations,1.3,,
202521,16,Flu,Hospitalizations,1.3,,
202521,18,Flu,Hospitalizations,1.3,,
202521,5,Flu,Emergency Visits,0.4,,
202521,16,Flu,Emergency Visits,0.4,,
202521,18,Flu,Emergency Visits,0.4,,
202521,6,Flu,Hospitalizations,0.1,,
202521,30,Flu,Hospitalizations,0.1,,
202521,20,Flu,Hospitalizations,0.1,,
202521,8,Flu,Hospitalizations,0.1,,
202521,35,Flu,Hospitalizations,0.1,,
202521,6,Flu,Emergency Visits,0.6,,
202521,30,Flu,Emergency Visits,0.6,,
202521,20,Flu,Emergency Visits,0.6,,
202521,8,Flu,Emergency Visits,0.6,,
202521,35,Flu,Emergency Visits,0.6,,
202521,4,Flu,Hospitalizations,0.0,,
202521,9,Flu,Hospitalizations,0.0,,
202521,13,Flu,Hospitalizations,0.0,,
202521,24,Flu,Hospitalizations,0.0,,
202521,4,Flu,Emergency Visits,0.3,,
202521,9,Flu,Emergency Visits,0.3,,
202521,13,Flu,Emergency Visits,0.3,,
202521,24,Flu,Emergency Visits,0.3,,
202522,32,Flu,Hospitalizations,0.1,,
202522,33,Flu,Hospitalizations,0.1,,
202522,26,Flu,Hospitalizations,0.1,,
202522,10,Flu,Hospitalizations,0.1,,
202522,32,Flu,Emergency Visits,0.2,,
202522,33,Flu,Emergency Visits,0.2,,
202522,26,Flu,Emergency Visits,0.2,,
202522,10,Flu,Emergency Visits,0.2,,
202522,34,Flu,Hospitalizations,0.1,,
202522,23,Flu,Hospitalizations,0.1,,
202522,14,Flu,Hospitalizations,0.1,,
202522,25,Flu,Hospitalizations,0.1,,
202522,21,Flu,Hospitalizations,0.1,,
202522,34,Flu,Emergency Visits,0.3,,
202522,23,Flu,Emergency Visits,0.3,,
202522,14,Flu,Emergency Visits,0.3,,
202522,25,Flu,Emergency Visits,0.3,,
202522,21,Flu,Emergency Visits,0.3,,
202522,39,Flu,Hospitalizations,0.3,,
202522,19,Flu,Hospitalizations,0.3,,
202522,39,Flu,Emergency Visits,0.3,,
202522,19,Flu,Emergency Visits,0.3,,
202522,17,Flu,Hospitalizations,0.4,,
202522,17,Flu,Emergency Visits,0.6,,
202522,37,Flu,Hospitalizations,0.4,,
202522,29,Flu,Hospitalizations,0.4,,
202522,31,Flu,Hospitalizations,0.4,,
202522,28,Flu,Hospitalizations,0.4,,
202522,15,Flu,Hospitalizations,0.4,,
202522,37,Flu,Emergency Visits,0.5,,
202522,29,Flu,Emergency Visits,0.5,,
202522,31,Flu,Emergency Visits,0.5,,
202522,28,Flu,Emergency Visits,0.5,,
202522,15,Flu,Emergency Visits,0.5,,
202522,5,Flu,Hospitalizations,0.2,,
202522,16,Flu,Hospitalizations,0.2,,
202522,18,Flu,Hospitalizations,0.2,,
202522,5,Flu,Emergency Visits,0.4,,
202522,16,Flu,Emergency Visits,0.4,,
202522,18,Flu,Emergency Visits,0.4,,
202522,6,Flu,Hospitalizations,0.1,,
202522,30,Flu,Hospitalizations,0.1,,
202522,20,Flu,Hospitalizations,0.1,,
202522,8,Flu,Hospitalizations,0.1,,
202522,35,Flu,Hospitalizations,0.1,,
202522,6,Flu,Emergency Visits,0.4,,
202522,30,Flu,Emergency Visits,0.4,,
202522,20,Flu,Emergency Visits,0.4,,
202522,8,Flu,Emergency Visits,0.4,,
202522,35,Flu,Emergency Visits,0.4,,
202522,4,Flu,Hospitalizations,0.5,,
202522,9,Flu,Hospitalizations,0.5,,
202522,13,Flu,Hospitalizations,0.5,,
202522,24,Flu,Hospitalizations,0.5,,
202522,4,Flu,Emergency Visits,0.4,,
202522,9,Flu,Emergency Visits,0.4,,
202522,13,Flu,Emergency Visits,0.4,,
202522,24,Flu,Emergency Visits,0.4,,
202523,32,Flu,Hospitalizations,0.2,,
202523,33,Flu,Hospitalizations,0.2,,
202523,26,Flu,Hospitalizations,0.2,,
202523,10,Flu,Hospitalizations,0.2,,
202523,32,Flu,Emergency Visits,0.1,,
202523,33,Flu,Emergency Visits,0.1,,
202523,26,Flu,Emergency Visits,0.1,,
202523,10,Flu,Emergency Visits,0.1,,
202523,34,Flu,Hospitalizations,0.3,,
202523,23,Flu,Hospitalizations,0.3,,
202523,14,Flu,Hospitalizations,0.3,,
202523,25,Flu,Hospitalizations,0.3,,
202523,21,Flu,Hospitalizations,0.3,,
202523,34,Flu,Emergency Visits,0.4,,
202523,23,Flu,Emergency Visits,0.4,,
202523,14,Flu,Emergency Visits,0.4,,
202523,25,Flu,Emergency Visits,0.4,,
202523,21,Flu,Emergency Visits,0.4,,
202523,39,Flu,Hospitalizations,0.4,,
202523,19,Flu,Hospitalizations,0.4,,
202523,39,Flu,Emergency Visits,0.3,,
202523,19,Flu,Emergency Visits,0.3,,
202523,17,Flu,Hospitalizations,0.3,,
202523,17,Flu,Emergency Visits,0.5,,
202523,37,Flu,Hospitalizations,0.3,,
202523,29,Flu,Hospitalizations,0.3,,
202523,31,Flu,Hospitalizations,0.3,,
202523,28,Flu,Hospitalizations,0.3,,
202523,15,Flu,Hospitalizations,0.3,,
202523,37,Flu,Emergency Visits,0.4,,
202523,29,Flu,Emergency Visits,0.4,,
202523,31,Flu,Emergency Visits,0.4,,
202523,28,Flu,Emergency Visits,0.4,,
202523,15,Flu,Emergency Visits,0.4,,
202523,5,Flu,Hospitalizations,0.4,,
202523,16,Flu,Hospitalizations,0.4,,
202523,18,Flu,Hospitalizations,0.4,,
202523,5,Flu,Emergency Visits,0.4,,
202523,16,Flu,Emergency Visits,0.4,,
202523,18,Flu,Emergency Visits,0.4,,
202523,6,Flu,Hospitalizations,0.4,,
202523,30,Flu,Hospitalizations,0.4,,
202523,20,Flu,Hospitalizations,0.4,,
202523,8,Flu,Hospitalizations,0.4,,
202523,35,Flu,Hospitalizations,0.4,,
202523,6,Flu,Emergency Visits,0.3,,
202523,30,Flu,Emergency Visits,0.3,,
202523,20,Flu,Emergency Visits,0.3,,
202523,8,Flu,Emergency Visits,0.3,,
202523,35,Flu,Emergency Visits,0.3,,
202523,4,Flu,Hospitalizations,0.6,,
202523,9,Flu,Hospitalizations,0.6,,
202523,13,Flu,Hospitalizations,0.6,,
202523,24,Flu,Hospitalizations,0.6,,
202523,4,Flu,Emergency Visits,0.2,,
202523,9,Flu,Emergency Visits,0.2,,
202523,13,Flu,Emergency Visits,0.2,,
202523,24,Flu,Emergency Visits,0.2,,
202524,32,Flu,Hospitalizations,0.0,,
202524,33,Flu,Hospitalizations,0.0,,
202524,26,Flu,Hospitalizations,0.0,,
202524,10,Flu,Hospitalizations,0.0,,
202524,32,Flu,Emergency Visits,0.2,,
202524,33,Flu,Emergency Visits,0.2,,
202524,26,Flu,Emergency Visits,0.2,,
202524,10,Flu,Emergency Visits,0.2,,
202524,34,Flu,Hospitalizations,0.1,,
202524,23,Flu,Hospitalizations,0.1,,
202524,14,Flu,Hospitalizations,0.1,,
202524,25,Flu,Hospitalizations,0.1,,
202524,21,Flu,Hospitalizations,0.1,,
202524,34,Flu,Emergency Visits,0.3,,
202524,23,Flu,Emergency Visits,0.3,,
202524,14,Flu,Emergency Visits,0.3,,
202524,25,Flu,Emergency Visits,0.3,,
202524,21,Flu,Emergency Visits,0.3,,
202524,39,Flu,Hospitalizations,0.3,,
202524,19,Flu,Hospitalizations,0.3,,
202524,39,Flu,Emergency Visits,0.3,,
202524,19,Flu,Emergency Visits,0.3,,
202524,17,Flu,Hospitalizations,0.3,,
202524,17,Flu,Emergency Visits,0.4,,
202524,37,Flu,Hospitalizations,0.4,,
202524,29,Flu,Hospitalizations,0.4,,
202524,31,Flu,Hospitalizations,0.4,,
202524,28,Flu,Hospitalizations,0.4,,
202524,15,Flu,Hospitalizations,0.4,,
202524,37,Flu,Emergency Visits,0.3,,
202524,29,Flu,Emergency Visits,0.3,,
202524,31,Flu,Emergency Visits,0.3,,
202524,28,Flu,Emergency Visits,0.3,,
202524,15,Flu,Emergency Visits,0.3,,
202524,5,Flu,Hospitalizations,0.4,,
202524,16,Flu,Hospitalizations,0.4,,
202524,18,Flu,Hospitalizations,0.4,,
202524,5,Flu,Emergency Visits,0.2,,
202524,16,Flu,Emergency Visits,0.2,,
